TripID, TimeStamp, Start DT, Distance, ECC, AvgSpeed, TrackType, Sex, Year, Profession, Frequent User, ZIP, Source
555089b688c5376f3e7661ab,1431321600,"Mon, 11 May 2015 05:20:00 GMT",5.66,3.4608904410678214,16.97,urban bicycle,F,1959,Worker,yes,9260,cy-web-manual
555c629488c537746f84be6b,1432124340,"Wed, 20 May 2015 12:19:00 GMT",2.82,2.8225832055434057,13.27,urban bicycle,F,1964,Worker,yes,9400,cy-mobile
555087ea88c5378c387661aa,1431327147,"Mon, 11 May 2015 06:52:27 GMT",9.56,0,1.63,urban bicycle,F,1968,Worker,yes,9240,cy-mobile
555088fe88c537593b7661aa,1430716800,"Mon, 04 May 2015 05:20:00 GMT",5.09,3.5554520080951613,15.27,urban bicycle,F,1959,Worker,yes,9260,cy-web-manual
55508b8d88c537e2437661aa,1431348684,"Mon, 11 May 2015 12:51:24 GMT",1.43,1.4322818981968977,11.09,urban bicycle,F,1980,,yes,,cy-mobile
55508cf788c537ee477661aa,1431253800,"Sun, 10 May 2015 10:30:00 GMT",18.18,18.17557195496684,36.35,urban bicycle,F,1959,Worker,yes,9260,cy-web-manual
55508e4288c537514d7661aa,1431341952,"Mon, 11 May 2015 10:59:12 GMT",3.61,0,18.54,urban bicycle,M,1966,Worker,yes,17100,cy-mobile
55508eab88c537484e7661aa,1431342375,"Mon, 11 May 2015 11:06:15 GMT",1.2,1.2048749554084004,11.21,urban bicycle,F,1958,Worker,yes,9400,cy-mobile
55508f1588c537cb4e7661aa,1431342727,"Mon, 11 May 2015 11:12:07 GMT",0.34,0,8.82,urban bicycle,M,1966,Worker,yes,17100,cy-mobile
55508f8588c53792517661aa,1431346832,"Mon, 11 May 2015 12:20:32 GMT",4.54,4.541123520623612,4.89,urban bicycle,F,1966,Arbejder,yes,9000,cy-mobile
55508fab88c5372d527661aa,1431349492,"Mon, 11 May 2015 13:04:52 GMT",3.81,3.814695618128285,19.65,urban bicycle,M,1963,Journalist,yes,9210,cy-mobile
555093df88c537665e7661aa,1431343150,"Mon, 11 May 2015 11:19:10 GMT",3.6,3.604811295788423,13.72,urban bicycle,F,1958,Worker,yes,9400,cy-mobile
5550c2aa88c53708767661ab,1431362285,"Mon, 11 May 2015 16:38:05 GMT",0.54,0.5428866869472634,9.4,urban bicycle,F,1965,Pædagog,yes,,cy-mobile
5550958688c5373c657661aa,1431350712,"Mon, 11 May 2015 13:25:12 GMT",2.4,2.3985124020427078,16.14,urban bicycle,,,,yes,,cy-mobile
5550992888c5377e6f7661ab,1431352170,"Mon, 11 May 2015 13:49:30 GMT",1.56,1.559269470040853,11.94,urban bicycle,F,1973,Occupational therapist,yes,,cy-mobile
5550994888c537af707661ab,1431344820,"Mon, 11 May 2015 11:47:00 GMT",2.44,2.440347392279869,13.58,urban bicycle,F,1997,,yes,,cy-mobile
55509c7b88c537427b7661aa,1431322171,"Mon, 11 May 2015 05:29:31 GMT",2.91,2.893834052403979,0.43,urban bicycle,F,1955,Arbejder,yes,,cy-mobile
55509d5d88c5373d7d7661aa,1431346085,"Mon, 11 May 2015 12:08:05 GMT",1.7,1.702206930640484,14.19,urban bicycle,F,1997,,yes,,cy-mobile
555241c188c537013d7661aa,1430914500,"Wed, 06 May 2015 12:15:00 GMT",1.37,1.3677548774856392,16.41,urban bicycle,F,1992,student,yes,,cy-web-manual
55509dac88c537347f7661aa,1431353173,"Mon, 11 May 2015 14:06:13 GMT",2.91,2.9060548187912385,17.01,urban bicycle,M,1973,,yes,,cy-mobile
55509efd88c5377d017661aa,1431345418,"Mon, 11 May 2015 11:56:58 GMT",7.69,7.689866592381028,18.19,urban bicycle,M,1968,Service,yes,,cy-mobile
55509f4d88c5377d017661ab,1431353726,"Mon, 11 May 2015 14:15:26 GMT",1.66,1.6596296455173818,12.17,urban bicycle,F,1986,Worker,yes,9400,cy-mobile
55509fe188c53762057661aa,1431346334,"Mon, 11 May 2015 12:12:14 GMT",2.57,2.572595965215278,11.1,urban bicycle,F,1955,Arbejder,yes,,cy-mobile
5550a27688c5379d0f7661aa,1431352863,"Mon, 11 May 2015 14:01:03 GMT",5.74,5.74290631202033,9.57,urban bicycle,,,,yes,,cy-mobile
5550a2ef88c5374f107661aa,1431347710,"Mon, 11 May 2015 12:35:10 GMT",0.77,0.7653025610552375,11.53,urban bicycle,F,1992,student,yes,,cy-mobile
5550a3cd88c5372d147661aa,1431317080,"Mon, 11 May 2015 04:04:40 GMT",6.92,2.9703991543933506,15.95,urban bicycle,,,,yes,,cy-mobile
5550a3d288c53768107661ab,1431347720,"Mon, 11 May 2015 12:35:20 GMT",1.7,1.704620381561996,13.4,urban bicycle,F,1955,Arbejder,yes,,cy-mobile
5550a3f188c537d6137661aa,1430940857,"Wed, 06 May 2015 19:34:17 GMT",2.22,0,6.46,urban bicycle,F,1959,Worker,yes,9260,cy-mobile
5550a3f388c53775147661aa,1431263788,"Sun, 10 May 2015 13:16:28 GMT",17.44,17.444510132512626,7.74,urban bicycle,F,1959,Worker,yes,9260,cy-mobile
5550a44988c537cc147661ad,1431347576,"Mon, 11 May 2015 12:32:56 GMT",2.79,2.786587798487869,13.99,urban bicycle,,,,yes,,cy-mobile
5550a4d688c5379f177661aa,1431063000,"Fri, 08 May 2015 05:30:00 GMT",6.87,6.868603416494875,16.48,urban bicycle,,,,yes,,cy-web-manual
5550a51f88c5375d147661aa,1431291600,"Sun, 10 May 2015 21:00:00 GMT",3.68,3.678624477815551,14.71,urban bicycle,,,,yes,,cy-web-manual
5550a60488c537e81a7661aa,1431342534,"Mon, 11 May 2015 11:08:54 GMT",6.85,6.846282040583355,12.67,urban bicycle,,1964,Teknisk assistent,yes,,cy-mobile
5550a73c88c537831e7661aa,1430974980,"Thu, 07 May 2015 05:03:00 GMT",11.47,6.902379151462711,22.94,urban bicycle,F,1981,Worker,yes,,cy-web-manual
5550a76488c537331e7661aa,1431003420,"Thu, 07 May 2015 12:57:00 GMT",11.61,6.913410120395855,23.21,urban bicycle,F,1981,Worker,yes,,cy-web-manual
5550a85588c5374b1f7661aa,1431347772,"Mon, 11 May 2015 12:36:12 GMT",4.99,4.984015703775671,11.53,urban bicycle,M,1960,Worker,yes,,cy-mobile
5550aa4f88c53707277661aa,1431356404,"Mon, 11 May 2015 15:00:04 GMT",2.31,2.306961891510857,13.18,urban bicycle,F,1973,Occupational therapist,yes,,cy-mobile
5550ac3c88c537be2c7661aa,1431356560,"Mon, 11 May 2015 15:02:40 GMT",1.51,0,5.62,urban bicycle,,04.01.1961,Assistent,yes,,cy-mobile
5550acf488c537a52d7661aa,1431357349,"Mon, 11 May 2015 15:15:49 GMT",2.54,2.542781021309799,25.79,urban bicycle,F,1979,Arbejder,yes,9000,cy-mobile
5550ae5f88c5374a2e7661ab,1431350329,"Mon, 11 May 2015 13:18:49 GMT",1.82,1.8219186322909953,11.92,urban bicycle,F,1955,Arbejder,yes,,cy-mobile
5550adaf88c53710327661aa,1431356623,"Mon, 11 May 2015 15:03:43 GMT",4.79,4.786299443791825,13.5,urban bicycle,F,1989,,yes,,cy-mobile
5550adc188c537c7317661ab,1431357033,"Mon, 11 May 2015 15:10:33 GMT",3.76,3.7629776149911645,15.48,urban bicycle,,,,yes,,cy-mobile
5550adcf88c537ec317661aa,1431345692,"Mon, 11 May 2015 12:01:32 GMT",12.33,12.306175922365734,8.8,urban bicycle,,,,yes,,cy-mobile
5550ae0488c537e9337661ab,1431357242,"Mon, 11 May 2015 15:14:02 GMT",4.56,4.5557782422297,22.16,urban bicycle,M,251089,prodoktionsteknolog,yes,,cy-mobile
5550b7f288c537794d7661aa,1431358921,"Mon, 11 May 2015 15:42:01 GMT",0.27,0.2735120851396094,5.97,urban bicycle,M,07-07-1987,Technical Designer,yes,,cy-mobile
5550ae7f88c537dc347661ac,1431356797,"Mon, 11 May 2015 15:06:37 GMT",6.31,6.311439396004505,17.41,urban bicycle,,,,yes,,cy-mobile
5550ae8688c537de347661aa,1431341924,"Mon, 11 May 2015 10:58:44 GMT",34.93,0,13.99,urban bicycle,M,1974,Worker,yes,54-234,cy-mobile
5550ae9688c537eb337661ab,1431357299,"Mon, 11 May 2015 15:14:59 GMT",0.54,0.5355539986383367,7.72,urban bicycle,M,07-07-1987,Technical Designer,yes,,cy-mobile
5550b1f088c537f13d7661aa,1431351245,"Mon, 11 May 2015 13:34:05 GMT",1.97,1.9715943133530873,13.1,urban bicycle,F,17021978,clerk,no,,cy-mobile
5550af6888c53767377661aa,1431355415,"Mon, 11 May 2015 14:43:35 GMT",6.12,6.1181115501908625,7.53,urban bicycle,F,1959,Worker,yes,9260,cy-mobile
5550afb088c5375e357661ac,1431357082,"Mon, 11 May 2015 15:11:22 GMT",6.15,3.7301805553558465,16.64,urban bicycle,,,,yes,,cy-mobile
5550affc88c537be377661aa,1431356589,"Mon, 11 May 2015 15:03:09 GMT",4.84,4.838872505607591,9.17,urban bicycle,M,1983,Worker,yes,9200,cy-mobile
5550b01488c5375d387661aa,1431356966,"Mon, 11 May 2015 15:09:26 GMT",5.55,5.545550654960343,12.92,urban bicycle,M,1973,,yes,,cy-mobile
5550b0ce88c5376a3a7661ab,1431356806,"Mon, 11 May 2015 15:06:46 GMT",9.89,7.375120499868091,18.84,urban bicycle,,,Student,yes,,cy-mobile
5550b16988c537403d7661ab,1431348590,"Mon, 11 May 2015 12:49:50 GMT",17.68,1.4049200087492277,20.76,urban bicycle,,,,yes,,cy-mobile
5550b1b788c537433d7661aa,1431358140,"Mon, 11 May 2015 15:29:00 GMT",0.06,0.05597966565544513,2.52,urban bicycle,,,,yes,,cy-mobile
5550b1d088c537f03d7661aa,1431348797,"Mon, 11 May 2015 12:53:17 GMT",4.45,4.447654661545084,5.41,urban bicycle,F,1978,socialrådgiver,yes,,cy-mobile
5550b2a588c5378a407661aa,1431356409,"Mon, 11 May 2015 15:00:09 GMT",15.23,6.7795300355425505,19.87,urban bicycle,M,1966,Afsnitsleder,yes,9430,cy-mobile
5550b2af88c53748407661aa,1431356921,"Mon, 11 May 2015 15:08:41 GMT",17.71,7.186617416717039,28.6,urban bicycle,M,1963,Worker,yes,9310,cy-mobile
5550baa588c53711547661aa,1431360398,"Mon, 11 May 2015 16:06:38 GMT",3.06,3.0561512668478734,13.5,urban bicycle,F,1969,sekretarie,yes,,cy-mobile
5550baa988c537a4537661ac,1431359758,"Mon, 11 May 2015 15:55:58 GMT",3.63,3.6340132254174486,8.93,urban bicycle,,,,yes,,cy-mobile
5550b37288c53776417661aa,1431358666,"Mon, 11 May 2015 15:37:46 GMT",2.41,2.40779054314641,12.21,urban bicycle,,,,yes,,cy-mobile
5550b44388c537cb437661aa,1431356908,"Mon, 11 May 2015 15:08:28 GMT",10.42,8.169488735166981,14.02,urban bicycle,M,30-12-1964,,yes,,cy-mobile
5550b44788c537a5437661ab,1431356137,"Mon, 11 May 2015 14:55:37 GMT",15.5,7.120911257012695,16.26,urban bicycle,,1973,Cater,no,,cy-mobile
5550b44d88c537ef437661aa,1431350089,"Mon, 11 May 2015 13:14:49 GMT",8.63,8.62558481061378,13.45,urban bicycle,F,1981,phd fellow,yes,,cy-mobile
5550b44e88c537fc437661aa,1431350901,"Mon, 11 May 2015 13:28:21 GMT",6.68,6.683838137141211,16.05,urban bicycle,M,1962,Worker,yes,9400,cy-mobile
5550b52788c53765467661aa,1431359227,"Mon, 11 May 2015 15:47:07 GMT",2.42,2.4183630712022044,14.88,urban bicycle,,,,yes,,cy-mobile
5550b56788c53797467661aa,1431350507,"Mon, 11 May 2015 13:21:47 GMT",7.12,7.119455386231169,11.8,urban bicycle,,1968,it-support,yes,,cy-mobile
5550b5d888c537b2477661aa,1431358418,"Mon, 11 May 2015 15:33:38 GMT",6.01,6.0115188174338785,13.78,urban bicycle,M,1982,,yes,9000,cy-mobile
5550b67088c537264a7661aa,1431358634,"Mon, 11 May 2015 15:37:14 GMT",6.37,6.373553178955894,15.25,urban bicycle,,1970,Project coordinator,yes,,cy-mobile
5550b78688c537cc4a7661aa,1431351185,"Mon, 11 May 2015 13:33:05 GMT",1.46,1.4563921742096744,12.4,urban bicycle,,,,yes,,cy-mobile
5552d97c88c53795047661ab,1431492844,"Wed, 13 May 2015 04:54:04 GMT",0.47,0,12.08,urban bicycle,M,1966,Worker,yes,17100,cy-mobile
5550b7b388c537244d7661aa,1431359332,"Mon, 11 May 2015 15:48:52 GMT",5.12,5.11762517644781,16.42,urban bicycle,F,1971,,yes,,cy-mobile
5550b7f888c537194b7661ac,1431359589,"Mon, 11 May 2015 15:53:09 GMT",14.1,0,59.72,urban bicycle,,,,yes,,cy-mobile
5550b84688c537624d7661ab,1431352261,"Mon, 11 May 2015 13:51:01 GMT",6.35,0,19.84,urban bicycle,M,1960,Worker,no,9310,cy-mobile
5550b86788c537d64c7661ac,1431359669,"Mon, 11 May 2015 15:54:29 GMT",3.34,3.3391635206436727,12.33,urban bicycle,,,,yes,,cy-mobile
5550b8b688c537a64f7661ac,1431352892,"Mon, 11 May 2015 14:01:32 GMT",3.53,3.531259503735024,20.08,urban bicycle,M,1983,,no,,cy-mobile
5550b8fe88c53786507661aa,1431359688,"Mon, 11 May 2015 15:54:48 GMT",3.68,3.680731379310009,12.04,urban bicycle,F,1960,Socialpædagog,yes,,cy-mobile
5550b97688c53781507661aa,1431352955,"Mon, 11 May 2015 14:02:35 GMT",2.22,2.22420632666196,10.62,urban bicycle,F,1984,Arbejder,yes,9400,cy-mobile
5550b98a88c537cd507661aa,1431358420,"Mon, 11 May 2015 15:33:40 GMT",11.83,7.214648558733399,16.93,urban bicycle,F,1981,Worker,yes,,cy-mobile
5550b9df88c53700537661aa,1431360786,"Mon, 11 May 2015 16:13:06 GMT",0.76,0.7613397040175648,11.66,urban bicycle,M,1982,,yes,9000,cy-mobile
5550b9ec88c537fe527661aa,1431360342,"Mon, 11 May 2015 16:05:42 GMT",3.37,3.368745110182227,17.71,urban bicycle,M,1963,Arbejder,yes,9000,cy-mobile
5550ba1d88c537f9527661ab,1431353608,"Mon, 11 May 2015 14:13:28 GMT",0.74,0.7359531145692761,8.6,urban bicycle,F,1972,Arbejder,yes,9000,cy-mobile
5550ba2b88c53735537661aa,1431353428,"Mon, 11 May 2015 14:10:28 GMT",1.36,1.3629487516821528,10.42,urban bicycle,M,1975,Arbejder,yes,9000,cy-mobile
5550ba2e88c5377a537661aa,1431359956,"Mon, 11 May 2015 15:59:16 GMT",3.24,3.242484836775765,11.45,urban bicycle,M,1988,,yes,,cy-mobile
5550bafe88c53745537661aa,1431353048,"Mon, 11 May 2015 14:04:08 GMT",4.26,4.260013494744374,13.81,urban bicycle,M,1970,,yes,,cy-mobile
5550bb2c88c53705567661aa,1431352261,"Mon, 11 May 2015 13:51:01 GMT",9.39,9.385913300923152,17.74,urban bicycle,M,1974,,yes,,cy-mobile
5550bb6688c537e3567661aa,1431359571,"Mon, 11 May 2015 15:52:51 GMT",9.86,8.279115603975242,19.39,urban bicycle,M,1980,Worker,yes,9260,cy-mobile
5550bb9f88c537e4567661aa,1431353025,"Mon, 11 May 2015 14:03:45 GMT",4.65,4.643247567617642,13.46,urban bicycle,,,,yes,,cy-mobile
5550bbaf88c53737577661aa,1431360376,"Mon, 11 May 2015 16:06:16 GMT",3.04,3.0416432597810537,9.91,urban bicycle,,,Head of office,yes,,cy-mobile
5550bbbc88c5373f577661aa,1431352952,"Mon, 11 May 2015 14:02:32 GMT",3.39,3.387333855194932,9.53,urban bicycle,M,180687,,yes,,cy-mobile
5550bbdc88c53733577661aa,1431360286,"Mon, 11 May 2015 16:04:46 GMT",4.16,4.155938693329167,12.09,urban bicycle,M,1948,Worker,yes,,cy-mobile
5550bbf588c537f4567661aa,1431353177,"Mon, 11 May 2015 14:06:17 GMT",3.95,3.950937639244083,12.24,urban bicycle,F,1966,,yes,,cy-mobile
5550c06488c537dd6d7661aa,1431354323,"Mon, 11 May 2015 14:25:23 GMT",5.4,5.39631656142168,16.45,urban bicycle,,1990,,yes,,cy-mobile
5550bd7f88c537015e7661aa,1431353561,"Mon, 11 May 2015 14:12:41 GMT",2.37,2.3673928398406963,7.17,urban bicycle,M,1968,Arbejder,yes,9000,cy-mobile
5550bdc588c537395e7661aa,1431353105,"Mon, 11 May 2015 14:05:05 GMT",7.13,0,14.97,urban bicycle,,,,yes,,cy-mobile
5550bec088c537d5617661ac,1431354507,"Mon, 11 May 2015 14:28:27 GMT",1.91,1.9098657066186548,12.28,urban bicycle,M,1964,Worker,yes,9000,cy-mobile
5550bed088c537da637661aa,1431361194,"Mon, 11 May 2015 16:19:54 GMT",1.73,1.7291073507221097,5.72,urban bicycle,M,1963,Arbejder,yes,9000,cy-mobile
5550bf0888c53730657661ac,1431361622,"Mon, 11 May 2015 16:27:02 GMT",2.64,2.641515306309339,13.3,urban bicycle,,,,yes,,cy-mobile
5550bf0c88c53740677661aa,1431323467,"Mon, 11 May 2015 05:51:07 GMT",5.17,5.1677398777773265,13.93,urban bicycle,,,,yes,,cy-mobile
5550bf0c88c53741677661aa,1431353676,"Mon, 11 May 2015 14:14:36 GMT",5.09,5.093208030975413,12.46,urban bicycle,,,,yes,,cy-mobile
5550bf1e88c53740677661ab,1431360550,"Mon, 11 May 2015 16:09:10 GMT",9.96,0.8934456611340524,19.87,urban bicycle,M,1984,Klargørings medarbejder,yes,,cy-mobile
5550bf8c88c5373f697661aa,1431360674,"Mon, 11 May 2015 16:11:14 GMT",4.36,4.357188258118638,8.74,urban bicycle,F,1955,Teacher,yes,,cy-mobile
5550bfe888c5378c6b7661aa,1431360851,"Mon, 11 May 2015 16:14:11 GMT",3.12,3.1203107423534084,6.55,urban bicycle,,,,yes,,cy-mobile
5550c00e88c537836b7661aa,1431353430,"Mon, 11 May 2015 14:10:30 GMT",8.76,8.764563691295152,15.88,urban bicycle,F,1975,Worker,yes,9400,cy-mobile
5550c0c088c53798707661aa,1431361809,"Mon, 11 May 2015 16:30:09 GMT",2.5,2.49700630238747,9.27,urban bicycle,M,1989,,yes,,cy-mobile
5550c12588c5377d707661ab,1431354522,"Mon, 11 May 2015 14:28:42 GMT",5.58,5.581290598228752,17.4,urban bicycle,M,1971,Worker,yes,9000,cy-mobile
5550c17a88c537b36d7661aa,1431353940,"Mon, 11 May 2015 14:19:00 GMT",6.31,6.310412743419921,12.38,urban bicycle,M,1962,Worker,yes,9400,cy-mobile
5550c30988c537ab767661ac,1430980200,"Thu, 07 May 2015 06:30:00 GMT",3.73,3.727523861752451,7.46,urban bicycle,F,1966,Arbejder,yes,9000,cy-web-manual
5550c46e88c537497b7661ab,1431350537,"Mon, 11 May 2015 13:22:17 GMT",45.52,0,27.39,other,M,1960,Worker,yes,,cy-mobile
5550c48788c537487a7661ab,1431363439,"Mon, 11 May 2015 16:57:19 GMT",1.01,1.0146893779369628,12.18,urban bicycle,M,1955,Teacher,yes,,cy-mobile
5550c48a88c5376e7e7661ab,1431361584,"Mon, 11 May 2015 16:26:24 GMT",6.85,6.847386872285071,19.67,urban bicycle,,,,yes,,cy-mobile
5550c64888c5379c047661ac,1431360279,"Mon, 11 May 2015 16:04:39 GMT",11.38,6.544013943932939,18.17,urban bicycle,M,1958,Arbejder,yes,9220,cy-mobile
5550c65988c53783067661aa,1431355246,"Mon, 11 May 2015 14:40:46 GMT",4.38,4.37742435101783,8.91,urban bicycle,,,,yes,,cy-mobile
5550c6cf88c537fb067661ac,1431355015,"Mon, 11 May 2015 14:36:55 GMT",9.81,9.810452835306373,20.49,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
5550c71088c5379b077661ab,1431363280,"Mon, 11 May 2015 16:54:40 GMT",0.13,0.12641541376395246,1.27,urban bicycle,F,1965,Pædagog,yes,,cy-mobile
5550c76088c537aa087661aa,1431361399,"Mon, 11 May 2015 16:23:19 GMT",9.04,9.047563506224831,10.58,urban bicycle,M,1965,Arbejder,yes,9400,cy-mobile
5550c85d88c537dc0b7661ab,1431350153,"Mon, 11 May 2015 13:15:53 GMT",46.43,0,22.65,other,M,1988,Worker,yes,9000,cy-mobile
5550c86088c537ef077661ad,1431356554,"Mon, 11 May 2015 15:02:34 GMT",4.69,4.686590733859052,17.2,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
5550c8f488c537930c7661ac,1431362992,"Mon, 11 May 2015 16:49:52 GMT",9.01,7.657396780231892,17.21,urban bicycle,M,1968,Arbejder,no,9260,cy-mobile
5550cb4d88c5378e147661aa,1431363533,"Mon, 11 May 2015 16:58:53 GMT",4.01,4.014626832983006,7.42,urban bicycle,F,1971,,yes,,cy-mobile
5550cc3b88c53725187661aa,1431364850,"Mon, 11 May 2015 17:20:50 GMT",3.75,3.7466022508495036,15.5,urban bicycle,,,,yes,,cy-mobile
5550cc4088c537df187661ac,1431365288,"Mon, 11 May 2015 17:28:08 GMT",1.8,1.8018787965345537,14.91,urban bicycle,M,251089,prodoktionsteknolog,yes,,cy-mobile
5550cd6988c5373c1c7661aa,1431342600,"Mon, 11 May 2015 11:10:00 GMT",2.15,2.152788413830707,18.45,urban bicycle,M,1943,Retired,yes,9000,cy-web-manual
5550cdd888c537451f7661aa,1431355260,"Mon, 11 May 2015 14:41:00 GMT",1.86,1.8649564017829685,12.43,urban bicycle,M,1943,Retired,yes,9000,cy-web-manual
5550ce1f88c537f91f7661aa,1431364392,"Mon, 11 May 2015 17:13:12 GMT",7.72,7.723517912770929,15.36,urban bicycle,F,1959,Arbejder,yes,9000,cy-mobile
5550cedb88c537f4227661ab,1431358235,"Mon, 11 May 2015 15:30:35 GMT",6.82,6.822605107243761,24.56,urban bicycle,M,1978,Terminalarbejder,yes,,cy-mobile
5550cef288c5379c227661aa,1431365502,"Mon, 11 May 2015 17:31:42 GMT",3.02,3.020948765812704,11.95,urban bicycle,F,1955,Nurse,yes,,cy-mobile
5550cfb888c5372b247661aa,1431366095,"Mon, 11 May 2015 17:41:35 GMT",0.62,0.6189847714699123,4.3,urban bicycle,M,1962,Arbejder,yes,,cy-mobile
5550d00888c5375f267661ab,1431364710,"Mon, 11 May 2015 17:18:30 GMT",2,1.9951403026463164,8.55,urban bicycle,F,1954,Teacher,yes,9310,cy-mobile
5550d14c88c5374e2a7661aa,1431357160,"Mon, 11 May 2015 15:12:40 GMT",18.99,18.989446958715288,25.7,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
5550d15e88c537562a7661aa,1431366446,"Mon, 11 May 2015 17:47:26 GMT",2.41,2.4066892052018867,14.68,urban bicycle,,,,yes,,cy-mobile
5550d2ca88c537ac2e7661ab,1431357115,"Mon, 11 May 2015 15:11:55 GMT",14.38,12.860505832023057,16.78,urban bicycle,F,1969,Worker,yes,9000,cy-mobile
5550d46888c5379b337661aa,1431365566,"Mon, 11 May 2015 17:32:46 GMT",6.98,6.975005530265962,11.19,urban bicycle,,,,yes,,cy-mobile
5550d67488c537503a7661ab,1431367580,"Mon, 11 May 2015 18:06:20 GMT",3.68,3.6837842103499883,17.8,urban bicycle,,,,yes,,cy-mobile
5550d92d88c5372f3e7661ab,1431367650,"Mon, 11 May 2015 18:07:30 GMT",3.69,3.6896062165036763,19.82,urban bicycle,M,06-10-98,,yes,,cy-mobile
5550dc3c88c537b94b7661ab,1431369032,"Mon, 11 May 2015 18:30:32 GMT",2.92,2.918854550355446,13.47,urban bicycle,,,,yes,,cy-mobile
5550dca488c537434d7661aa,1431369040,"Mon, 11 May 2015 18:30:40 GMT",2.88,2.8808292719060313,14.21,urban bicycle,M,06-10-98,,yes,,cy-mobile
5550dd9488c53749517661aa,1431360883,"Mon, 11 May 2015 16:14:43 GMT",2.44,0,4.22,urban bicycle,F,1969,Worker,yes,9000,cy-mobile
5550dda888c53736517661ab,1431362128,"Mon, 11 May 2015 16:35:28 GMT",2.78,2.781356583991097,11.71,urban bicycle,M,1964,Worker,yes,9000,cy-mobile
5550de8788c5378d547661aa,1431369548,"Mon, 11 May 2015 18:39:08 GMT",3.94,3.940929398889968,16.59,urban bicycle,F,1973,Occupational therapist,yes,,cy-mobile
5550e23f88c537ce5f7661ab,1431011605,"Thu, 07 May 2015 15:13:25 GMT",0.25,0.2533976909963074,3.32,urban bicycle,F,1966,Arbejder,yes,9000,cy-mobile
5550e4e388c537b5697661aa,1431367816,"Mon, 11 May 2015 18:10:16 GMT",4,4.0003845512009555,3.42,urban bicycle,,,,yes,,cy-mobile
5550e6f288c537036e7661aa,1431371363,"Mon, 11 May 2015 19:09:23 GMT",3.62,3.621098646933343,10.91,urban bicycle,F,1966,Arbejder,yes,9000,cy-mobile
5550e94b88c53796767661aa,1431361322,"Mon, 11 May 2015 16:22:02 GMT",1.26,1.26333051825992,0.98,urban bicycle,M,1957,,yes,,cy-mobile
5550e98388c5376a767661ab,1431320400,"Mon, 11 May 2015 05:00:00 GMT",11,8.568817280305765,21.99,urban bicycle,F,1979,Worker,no,9200,cy-web-manual
5550e9fd88c537d8787661ad,1431349200,"Mon, 11 May 2015 13:00:00 GMT",10.17,7.728403716330958,20.34,urban bicycle,F,1979,Worker,no,9200,cy-web-manual
5550ece188c5379b027661aa,1431373133,"Mon, 11 May 2015 19:38:53 GMT",4.61,4.613846503752403,17.67,urban bicycle,,,,yes,,cy-mobile
5550eef488c537f5077661ac,1431374124,"Mon, 11 May 2015 19:55:24 GMT",1.91,1.9129913839340702,14.2,urban bicycle,F,1986,Worker,yes,9400,cy-mobile
5550f3f188c537a1177661ac,1431362974,"Mon, 11 May 2015 16:49:34 GMT",20.4,20.400875783046892,16.86,urban bicycle,F,1955,Arbejder,yes,,cy-mobile
5550f4b088c5371b1b7661aa,1431370897,"Mon, 11 May 2015 19:01:37 GMT",23.58,23.581999733827104,16.41,urban bicycle,F,1974,Worker,yes,,cy-mobile
5550f4d588c5372c1b7661aa,1431360281,"Mon, 11 May 2015 16:04:41 GMT",54.55,0,22.76,other,M,1962,Worker,yes,9400,cy-mobile
55519a1d88c537c1077661ab,1431416078,"Tue, 12 May 2015 07:34:38 GMT",0.02,0,1.62,urban bicycle,M,1968,Arbejder,no,9260,cy-mobile
5550fd4588c537b0357661aa,1431377305,"Mon, 11 May 2015 20:48:25 GMT",4.05,4.051596207172177,15.04,urban bicycle,F,1973,Occupational therapist,yes,,cy-mobile
5550fd5988c537b2357661aa,1431377495,"Mon, 11 May 2015 20:51:35 GMT",2.96,2.963957290323414,13.42,urban bicycle,F,1955,Nurse,yes,,cy-mobile
5551037788c53745487661aa,1431379246,"Mon, 11 May 2015 21:20:46 GMT",1.97,1.9714191698749177,11.54,urban bicycle,F,1986,Worker,yes,9400,cy-mobile
5551b5f788c537fd6e7661ab,1431364488,"Mon, 11 May 2015 17:14:48 GMT",4.46,0,15.02,urban bicycle,M,1987,Worker,yes,03-430,cy-mobile
5551083188c5373d567661aa,1431368390,"Mon, 11 May 2015 18:19:50 GMT",4.47,4.484329910611653,1.27,urban bicycle,,,,yes,,cy-mobile
5551141888c5370d7a7661aa,1431382758,"Mon, 11 May 2015 22:19:18 GMT",4.52,4.519932300107449,12.05,urban bicycle,M,1955,Teacher,yes,,cy-mobile
5551157888c537397b7661ab,1431377040,"Mon, 11 May 2015 20:44:00 GMT",4.52,0,9.05,urban bicycle,F,1964,Lavoratore,yes,35135,cy-web-manual
5551176d88c537c5047661aa,1431325986,"Mon, 11 May 2015 06:33:06 GMT",12.84,0,17.47,urban bicycle,M,1971,Worker,yes,22547,cy-web-gpx
555117b588c537bc047661aa,1431344071,"Mon, 11 May 2015 11:34:31 GMT",24.29,0,16.53,urban bicycle,M,1971,Worker,yes,22547,cy-web-gpx
5555c9e388c537ab127b23c7,1431684891,"Fri, 15 May 2015 10:14:51 GMT",2.68,2.683264591880242,13.57,urban bicycle,,,,yes,,cy-mobile
